Q1	Q2	Q3	Q4	Q5ai	Q5aii	Q5aiii	Q5aiv	Q5av	Q5avi	Q5avii	Q5aviii	Q5aix	Q5ax	Q5axi	Q5axii	Q5axiii	Q5axiv	Q5axv	Q5bi	Q5bii	Q5biii	Q5biv	Q5bv	Q5bvi	Q5bvii	Q5bviii	Q5bix	Q5bx	Q5bxi	Q5bxii	Q5bxiii	Q5bxiv	Q5bxv	Q6	Q7a	Q7b	Q8	Q9	Q10a	Q10b	Q10c	Q10d	Q11a	Q11b	Q12a	Q12b	Q13i	Q13ii	Q13iii	Q13iv	Q14	Q15	Q16a	Q16b	Q16c	Q16d	Q16e	Q16f	Q16g	Q16h	Q17a	Q17b	Q17c	Q17d	Q17e	Q17f	Q17g	Q18ai	Q18aii	Q18aiii	Q18aiv	Q18av	Q18avi	Q18avii	Q18aviii	Q18aix	Q18bi	Q18bii	Q18biii	Q18biv	Q18bv	Q18bvi	Q18bvii	Q18bviii	Q18bix	Q19a	Q19b	Q19c	Q19d	access1	access2	access3	access4	access5	access6	access7	web1	web2	web3	web4	web5	web6	web7	web8	web9	web10	web11	web12	web13	web14	web15	web16	web17	web18	dbroad	intten	netfq	daily1	daily2	daily3	daily4	daily5	daily6	daily7	daily8	daily9	daily10	daily11	daily12	daily13	daily14	daily15	daily16	daily17	daily18	daily19	daily20	daily21	daily22	daily23	daily24	daily25	sunday1	sunday2	sunday3	sunday4	sunday5	sunday6	sunday7	sunday8	sunday9	sunday10	sunday11	sunday12	sunday13	sunday14	sunday15	sunday16	sunday17	sunday18	sunday19	sunday20	press1	press2	broadsheet1	broadsheet2	broadsheet3	popular1	popular2	popular3	popular4	popular5	sex	age	agegroups	numage	class	sgrade	work	gor	qual	ethnic	ethnicity	party	cie	wrkcie	income	tenure	tennet	lstage	maritl	numhhd	numkid	numkid2	numkid31	numkid32	numkid33	numkid34	numkid35	numkid36	wts
10	10	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	1	1	0	1	0	0	3	2	2	3	4	3	5	1	1	4	3	4	4	1	0	0	0	3	2	1	4	1	4	1	2	3	5	3	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	-1	0	0	0	0	0	1	1	1	2	5	5	57	2	3	8	10	6	1	1	10	2	8	17	2	1	4	2	4	11	2	0	0	0	0	1	0	1.08889
9	-1	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	3	4	3	3	4	1	3	4	4	3	3	1	0	0	0	4	4	5	5	1	5	5	5	1	5	5	1	1	1	3	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	5	1	5	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	1	3	3	44	3	4	1	10	1	1	1	-1	1	1	17	1	1	4	2	3	11	2	0	0	0	0	1	0	1.82505
1	-1	1	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	2	3	3	2	2	4	4	2	4	3	3	3	4	1	0	0	0	3	2	3	4	1	4	4	2	3	4	4	1	3	1	2	1	4	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	2	7	7	78	1	2	8	2	4	1	1	1	1	8	16	2	1	4	2	2	-1	2	0	0	0	0	1	0	2.02135
1	-1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	2	2	2	3	2	1	3	2	2	2	2	1	0	0	0	3	4	3	3	3	3	3	3	3	3	2	1	1	1	2	2	2	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	2	2	3	1	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	2	9	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	1	20	3	4	5	2	3	1	1	1	2	1	16	1	1	1	4	5	11	2	0	0	0	0	1	0	.99009
9	-1	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	4	3	3	3	3	3	3	3	3	3	1	0	0	0	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	3	3	3	1	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	2	2	2	33	1	2	1	2	4	1	1	-1	1	1	9	5	2	3	3	2	1	1	0	0	0	1	0	0	1.1681
2	-1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	2	2	4	2	1	1	3	2	2	1	1	0	0	0	1	1	2	3	2	1	4	2	3	2	2	2	4	2	2	2	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	3	3	38	1	2	1	3	4	1	1	2	2	1	15	1	1	3	1	4	2	1	1	0	0	0	0	0	1.97656
3	-1	1	6	1	1	0	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	2	1	3	2	3	2	1	2	3	2	2	2	1	0	0	0	3	1	2	2	1	2	2	3	1	4	4	1	1	1	4	3	3	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	2	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	1	9	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	2	5	5	55	2	3	4	3	4	2	13	3	1	4	17	1	1	4	6	1	-1	2	0	0	0	0	1	0	.44512
11	11	10	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	3	2	4	4	3	4	4	4	2	3	1	0	0	0	3	1	4	3	2	3	2	3	3	4	2	3	3	2	3	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	2	3	4	1	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	1	4	4	49	2	3	1	3	4	2	15	11	1	1	17	1	1	4	4	2	11	2	0	0	0	0	1	0	.84886
9	-1	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	4	3	4	3	3	4	3	2	2	3	3	0	0	1	0	4	4	4	3	2	2	3	2	2	2	3	4	3	3	4	4	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	3	3	4	1	0	0	1	0	0	0	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	2	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	24	4	5	1	3	4	1	4	-1	2	1	6	4	2	1	4	5	11	2	0	0	0	0	1	0	1.23875
2	-1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	3	4	3	4	4	3	2	3	3	3	3	0	0	1	0	3	4	2	4	2	4	4	4	2	4	2	2	2	2	2	2	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	2	2	2	1	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	2	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	2	2	2	33	4	6	9	3	7	2	14	2	2	9	2	4	2	3	3	4	3	1	1	1	1	0	0	0	.43567
1	-1	1	2	1	0	0	0	1	1	0	1	0	0	1	1	1	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	0	2	2	3	3	3	3	4	2	2	2	3	2	2	1	0	0	0	3	4	4	4	1	5	3	4	2	4	4	1	4	1	5	2	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	2	2	2	1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	1	4	4	52	1	2	4	8	1	1	1	1	1	4	17	1	1	4	2	3	11	2	0	0	0	0	1	0	1.20621
2	-1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	2	3	4	1	2	4	4	1	3	3	2	3	1	0	0	0	2	2	4	3	1	1	4	4	3	5	4	1	1	1	3	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2	3	3	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	2	5	5	57	4	6	10	2	2	2	15	2	1	10	17	1	1	4	2	3	11	2	0	0	0	0	1	0	.47778
2	-1	1	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	2	2	3	3	5	5	4	5	3	3	1	1	1	0	0	0	3	2	4	4	1	2	4	2	4	2	2	4	4	1	4	2	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	4	1	1	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	1	2	2	29	1	1	1	2	5	2	11	2	1	1	12	1	1	3	1	5	2	1	1	0	0	0	0	0	.98914
3	-1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	1	2	2	2	4	2	3	1	1	3	3	3	3	1	0	0	0	1	2	4	4	1	4	3	4	1	5	3	2	5	3	2	2	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	4	2	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	7	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	5	5	58	4	5	2	2	3	1	1	3	1	2	9	2	1	4	4	2	11	2	0	0	0	0	1	0	.72613
3	-1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	3	2	2	2	3	3	4	3	2	3	3	3	3	1	0	0	0	4	2	5	4	1	5	1	5	3	5	4	2	1	2	4	2	2	0	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	3	5	5	3	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	2	4	4	52	3	4	1	8	3	1	1	3	2	1	12	1	1	4	2	2	-1	2	0	0	0	0	1	0	1.66725
10	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	2	2	2	4	1	4	1	2	3	2	3	3	1	0	0	0	3	2	1	2	1	2	4	1	4	2	4	1	2	2	3	2	3	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	2	1	2	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	-1	0	1	1	0	0	0	0	0	1	7	6	69	3	4	8	2	2	1	1	1	1	8	10	2	1	4	2	2	-1	2	0	0	0	0	1	0	.78892
1	-1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	3	2	2	4	2	2	1	1	3	3	2	2	1	0	0	0	1	4	2	3	2	3	6	2	2	6	4	2	2	4	2	2	3	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	2	2	1	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	2	9	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	2	6	5	64	1	2	8	2	4	1	1	1	1	8	13	2	1	4	2	2	-1	2	0	0	0	0	1	0	1.21096
10	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	3	4	4	4	2	2	4	4	2	4	1	0	0	0	3	1	2	4	1	3	2	4	2	4	4	2	2	1	2	1	1	0	0	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	2	4	2	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	1	4	4	47	1	2	1	3	4	1	1	3	1	1	16	1	1	4	4	2	11	2	0	0	0	0	1	0	1.57929
6	-1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	4	4	4	3	3	2	2	1	0	0	0	2	4	6	6	6	6	6	6	6	6	4	2	2	2	4	2	2	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	2	2	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	9	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	5	5	55	2	3	1	3	3	1	1	6	1	1	17	2	1	4	2	3	11	2	0	0	0	0	1	0	1.14997
9	-1	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	4	4	4	4	0	0	1	0	4	4	3	3	3	3	3	3	3	3	3	2	2	2	3	3	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	5	4	3	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	1	2	2	29	2	3	1	10	2	1	4	-1	1	1	17	1	1	3	1	4	2	1	1	1	0	0	0	0	1.58829
2	-1	1	6	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	3	3	3	3	5	3	3	3	4	1	3	2	2	1	0	0	0	4	2	5	5	1	5	1	5	1	5	5	1	1	1	5	4	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	2	1	2	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	2	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	2	4	4	47	2	3	1	10	1	1	1	2	1	1	17	4	2	4	6	1	-1	2	0	0	0	0	1	0	1.05421
4	-1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	3	3	3	4	2	5	1	3	4	4	4	4	0	1	0	0	3	3	5	3	1	5	1	3	1	3	3	1	1	1	1	1	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	3	0	0	0	0	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	4	4	53	2	3	7	6	1	1	1	4	1	7	3	3	2	4	4	1	-1	2	0	0	0	0	1	0	.39984
3	-1	1	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	2	4	3	5	3	5	2	2	4	4	4	4	1	0	0	0	3	1	3	5	1	3	4	2	1	5	2	1	1	1	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	2	7	7	77	1	2	8	6	1	1	1	3	2	8	16	2	1	4	2	2	-1	2	0	0	0	0	1	0	.83326
2	-1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	3	3	3	2	1	1	5	1	1	3	3	4	4	1	0	0	0	3	1	1	4	1	4	1	1	1	4	2	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	7	7	76	4	5	8	6	7	1	1	2	1	8	17	2	1	4	6	1	-1	2	0	0	0	0	1	0	.44187
2	-1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	3	4	3	3	3	3	3	3	3	3	4	4	1	0	0	0	4	4	3	3	3	3	3	3	3	3	5	1	1	3	1	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	2	4	4	49	4	5	9	6	1	1	1	2	2	1	9	3	2	4	4	2	11	2	0	0	0	0	1	0	.39004
9	-1	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	4	4	5	3	3	3	3	4	4	4	4	1	0	0	0	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	3	3	3	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	1	1	1	21	1	2	1	6	1	1	1	-1	2	2	9	3	2	1	4	2	11	2	0	0	0	0	1	0	.58088
10	10	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	3	3	3	3	3	4	3	3	4	4	3	4	1	0	0	0	3	4	3	3	1	4	3	3	2	4	5	1	1	1	4	2	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	2	3	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	2	4	4	45	1	2	5	3	3	2	9	10	2	4	17	1	1	4	2	4	11	2	0	0	0	0	1	0	.56992
2	-1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	2	2	2	5	1	1	4	2	2	2	2	1	0	0	0	2	4	1	1	2	2	4	1	5	1	1	1	1	1	1	1	5	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	7	6	68	4	5	8	3	7	2	9	2	1	8	3	2	1	4	2	5	11	2	0	0	0	0	1	0	.42419
10	2	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	5	6	3	6	2	4	4	4	4	4	1	0	0	0	4	4	6	6	6	6	6	6	6	6	6	2	6	2	4	6	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	6	2	3	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	1	2	2	30	4	5	2	3	5	2	10	2	1	2	1	4	2	1	4	1	-1	2	0	0	0	0	1	0	.50526
10	2	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	5	4	6	6	6	4	4	4	4	4	1	0	0	0	4	4	6	6	6	6	6	6	6	6	6	6	6	6	6	6	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	6	6	2	0	0	0	0	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	2	3	3	37	3	4	1	3	1	2	14	2	1	1	1	4	2	2	2	2	-1	2	0	0	0	0	1	0	.70511
9	-1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	5	6	2	3	2	4	4	4	4	4	0	0	1	0	4	4	2	6	6	3	6	6	6	3	6	2	2	6	4	6	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	6	6	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	-1	0	0	0	0	0	0	0	0	2	1	1	20	2	3	5	3	1	2	18	-1	2	1	16	4	2	3	4	5	5	1	1	1	0	1	0	0	.60054
